,Stock,Date,Open,High,Low,Close,Adj Close,Volume
24,AAPL,2018-02-06,38.70750045776367,40.93000030517578,38.5,40.75749969482422,38.540870666503906,272975200
25,AAPL,2018-02-07,40.772499084472656,40.849998474121094,39.76750183105469,39.8849983215332,37.71581268310547,206434400
26,AAPL,2018-02-08,40.0724983215332,40.25,38.75749969482422,38.787498474121094,36.67800521850586,217562000
27,AAPL,2018-02-09,39.26750183105469,39.47249984741211,37.560001373291016,39.102500915527344,37.126625061035156,282690400
28,AAPL,2018-02-12,39.625,40.97249984741211,39.377498626708984,40.6775016784668,38.62204360961914,243278000
29,AAPL,2018-02-13,40.48749923706055,41.1875,40.412498474121094,41.084999084472656,39.00895690917969,130196800
30,AAPL,2018-02-14,40.7599983215332,41.8849983215332,40.720001220703125,41.842498779296875,39.728172302246094,162579600
31,AAPL,2018-02-15,42.4474983215332,43.272499084472656,42.25,43.247501373291016,41.06218338012695,204588800
32,AAPL,2018-02-16,43.09000015258789,43.70500183105469,42.942501068115234,43.10749816894531,40.92925262451172,160704400
33,AAPL,2018-02-20,43.01250076293945,43.564998626708984,42.85499954223633,42.962501525878906,40.791595458984375,135722000
34,AAPL,2018-02-21,43.20750045776367,43.529998779296875,42.752498626708984,42.76750183105469,40.6064453125,149886400
35,AAPL,2018-02-22,42.95000076293945,43.48749923706055,42.9275016784668,43.125,40.94588088989258,123967600
36,AAPL,2018-02-23,43.41749954223633,43.912498474121094,43.3849983215332,43.875,41.65797805786133,135249600
37,AAPL,2018-02-26,44.087501525878906,44.84749984741211,44.0525016784668,44.74250030517578,42.48163986206055,152648800
38,AAPL,2018-02-27,44.775001525878906,45.119998931884766,44.540000915527344,44.59749984741211,42.34397888183594,155712400
39,AAPL,2018-02-28,44.814998626708984,45.154998779296875,44.51250076293945,44.529998779296875,42.27988815307617,151128400
40,AAPL,2018-03-01,44.6349983215332,44.94499969482422,43.165000915527344,43.75,41.5392951965332,195208000
41,AAPL,2018-03-02,43.20000076293945,44.07500076293945,43.11249923706055,44.0525016784668,41.826507568359375,153816000
42,AAPL,2018-03-05,43.8025016784668,44.435001373291016,43.630001068115234,44.20500183105469,41.9713134765625,113605600
43,AAPL,2018-03-06,44.477500915527344,44.5625,44.032501220703125,44.16749954223633,41.935699462890625,95154000
44,AAPL,2018-03-07,43.73500061035156,43.962501525878906,43.567501068115234,43.75749969482422,41.546417236328125,126814000
45,AAPL,2018-03-08,43.869998931884766,44.279998779296875,43.76750183105469,44.23500061035156,41.999794006347656,95096400
46,AAPL,2018-03-09,44.4900016784668,45.0,44.34749984741211,44.994998931884766,42.72138595581055,128740800
47,AAPL,2018-03-12,45.0724983215332,45.59749984741211,45.0525016784668,45.43000030517578,43.134403228759766,128828400
48,AAPL,2018-03-13,45.647499084472656,45.875,44.810001373291016,44.99250030517578,42.7190055847168,126774000
49,AAPL,2018-03-14,45.08000183105469,45.130001068115234,44.45249938964844,44.61000061035156,42.3558349609375,117473600
50,AAPL,2018-03-15,44.625,45.060001373291016,44.51750183105469,44.662498474121094,42.40568161010742,90975200
51,AAPL,2018-03-16,44.662498474121094,44.779998779296875,44.404998779296875,44.505001068115234,42.25614929199219,157618800
52,AAPL,2018-03-19,44.33000183105469,44.36750030517578,43.415000915527344,43.82500076293945,41.61050033569336,133787200
53,AAPL,2018-03-20,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,41.59626007080078,78597600
54,AAPL,2018-03-21,43.7599983215332,43.772499084472656,42.814998626708984,42.817501068115234,40.65391159057617,148219600
55,AAPL,2018-03-22,42.5,43.16999816894531,42.150001525878906,42.212501525878906,40.07948303222656,165963200
56,AAPL,2018-03-23,42.09749984741211,42.47999954223633,41.23500061035156,41.23500061035156,39.15138244628906,164115200
57,AAPL,2018-03-26,42.01750183105469,43.275001525878906,41.61000061035156,43.192501068115234,41.00996017456055,150164800
58,AAPL,2018-03-27,43.41999816894531,43.787498474121094,41.72999954223633,42.084999084472656,39.958431243896484,163690400
59,AAPL,2018-03-28,41.8125,42.505001068115234,41.29750061035156,41.619998931884766,39.51693344116211,166674000
60,AAPL,2018-03-29,41.95249938964844,42.9375,41.724998474121094,41.94499969482422,39.82549285888672,153594000
61,AAPL,2018-04-02,41.65999984741211,42.23500061035156,41.11750030517578,41.66999816894531,39.564395904541016,150347200
62,AAPL,2018-04-03,41.90999984741211,42.1875,41.220001220703125,42.09749984741211,39.970306396484375,121112000
63,AAPL,2018-04-04,41.220001220703125,43.002498626708984,41.192501068115234,42.90250015258789,40.734619140625,138422000
64,AAPL,2018-04-05,43.14500045776367,43.557498931884766,43.02000045776367,43.20000076293945,41.01708984375,107732800
65,AAPL,2018-04-06,42.74250030517578,43.119998931884766,42.04999923706055,42.095001220703125,39.96792221069336,140021200
66,AAPL,2018-04-09,42.470001220703125,43.272499084472656,42.462501525878906,42.51250076293945,40.36431884765625,116070800
67,AAPL,2018-04-10,43.25,43.5,42.88249969482422,43.3125,41.12389373779297,113634400
68,AAPL,2018-04-11,43.057498931884766,43.47999954223633,42.92499923706055,43.11000061035156,40.931636810302734,89726400
69,AAPL,2018-04-12,43.352500915527344,43.75,43.2599983215332,43.53499984741211,41.33515167236328,91557200
70,AAPL,2018-04-13,43.69499969482422,43.959999084472656,43.462501525878906,43.682498931884766,41.47521209716797,100497200
71,AAPL,2018-04-16,43.75749969482422,44.04750061035156,43.70750045776367,43.95500183105469,41.73393630981445,86313600
72,AAPL,2018-04-17,44.122501373291016,44.73500061035156,44.102500915527344,44.560001373291016,42.30836486816406,106421600
73,AAPL,2018-04-18,44.45249938964844,44.70500183105469,44.220001220703125,44.459999084472656,42.213417053222656,83018000
74,AAPL,2018-04-19,43.439998626708984,43.84749984741211,43.165000915527344,43.20000076293945,41.01708984375,139235200
75,AAPL,2018-04-20,42.650001525878906,42.80500030517578,41.35749816894531,41.43000030517578,39.33651351928711,261964400
76,AAPL,2018-04-23,41.70750045776367,41.72999954223633,41.022499084472656,41.310001373291016,39.22258377075195,146062000
77,AAPL,2018-04-24,41.41749954223633,41.58250045776367,40.30500030517578,40.73500061035156,38.676639556884766,134768000
78,AAPL,2018-04-25,40.654998779296875,41.35499954223633,40.602500915527344,40.912498474121094,38.84516906738281,113528400
79,AAPL,2018-04-26,41.029998779296875,41.432498931884766,40.842498779296875,41.05500030517578,38.980472564697266,111852000
80,AAPL,2018-04-27,41.0,41.08250045776367,40.157501220703125,40.58000183105469,38.52947998046875,142623200
81,AAPL,2018-04-30,40.532501220703125,41.814998626708984,40.459999084472656,41.314998626708984,39.227333068847656,169709600
82,AAPL,2018-05-01,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,40.13883590698242,214277600
83,AAPL,2018-05-02,43.807498931884766,44.4375,43.45000076293945,44.14250183105469,41.91196060180664,266157600
84,AAPL,2018-05-03,43.970001220703125,44.375,43.61000061035156,44.22249984741211,41.987911224365234,136272800
85,AAPL,2018-05-04,44.5625,46.0625,44.54249954223633,45.95750045776367,43.63524627685547,224805200
86,AAPL,2018-05-07,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,43.950950622558594,169805600
87,AAPL,2018-05-08,46.247501373291016,46.55500030517578,45.91749954223633,46.51250076293945,44.162200927734375,113611200
88,AAPL,2018-05-09,46.63750076293945,46.849998474121094,46.30500030517578,46.84000015258789,44.47317123413086,92844800
89,AAPL,2018-05-10,46.935001373291016,47.592498779296875,46.912498474121094,47.5099983215332,45.10929870605469,111957200
90,AAPL,2018-05-11,47.372501373291016,47.51499938964844,46.86249923706055,47.147499084472656,44.93773651123047,104848800
91,AAPL,2018-05-14,47.252498626708984,47.38249969482422,46.96500015258789,47.037498474121094,44.8328857421875,83115200
92,AAPL,2018-05-15,46.69499969482422,46.76750183105469,46.275001525878906,46.61000061035156,44.4254264831543,94780800
93,AAPL,2018-05-16,46.51750183105469,47.1150016784668,46.5,47.04499816894531,44.84003829956055,76732400
94,AAPL,2018-05-17,47.0,47.227500915527344,46.59000015258789,46.747501373291016,44.55649185180664,69176000
95,AAPL,2018-05-18,46.79750061035156,46.95249938964844,46.532501220703125,46.57749938964844,44.39445114135742,73190800
96,AAPL,2018-05-21,47.0,47.317501068115234,46.727500915527344,46.907501220703125,44.708980560302734,73603200
97,AAPL,2018-05-22,47.095001220703125,47.220001220703125,46.69499969482422,46.790000915527344,44.59699630737305,60962800
98,AAPL,2018-05-23,46.587501525878906,47.125,46.439998626708984,47.09000015258789,44.882930755615234,80233600
99,AAPL,2018-05-24,47.192501068115234,47.209999084472656,46.5525016784668,47.037498474121094,44.8328857421875,92936000
100,AAPL,2018-05-25,47.057498931884766,47.412498474121094,46.912498474121094,47.14500045776367,44.93535614013672,69844000
101,AAPL,2018-05-29,46.900001525878906,47.1875,46.717498779296875,46.974998474121094,44.7733154296875,90056400
102,AAPL,2018-05-30,46.93000030517578,47.0,46.69499969482422,46.875,44.67800521850586,74762000
103,AAPL,2018-05-31,46.80500030517578,47.057498931884766,46.53499984741211,46.717498779296875,44.52788162231445,109931200
104,AAPL,2018-06-01,46.997501373291016,47.564998626708984,46.9375,47.560001373291016,45.33090591430664,93770000
105,AAPL,2018-06-04,47.90999984741211,48.35499954223633,47.837501525878906,47.95750045776367,45.709774017333984,105064800
106,AAPL,2018-06-05,48.26750183105469,48.48500061035156,48.09000015258789,48.32749938964844,46.06243133544922,86264000
107,AAPL,2018-06-06,48.407501220703125,48.52000045776367,47.97999954223633,48.494998931884766,46.222068786621094,83734400
108,AAPL,2018-06-07,48.53499984741211,48.54999923706055,48.084999084472656,48.3650016784668,46.09817123413086,85388800
109,AAPL,2018-06-08,47.79249954223633,48.0,47.442501068115234,47.92499923706055,45.67879104614258,106627200
110,AAPL,2018-06-11,47.837501525878906,47.99250030517578,47.5525016784668,47.807498931884766,45.566802978515625,73234000
111,AAPL,2018-06-12,47.84749984741211,48.15250015258789,47.787498474121094,48.06999969482422,45.81699752807617,67644400
112,AAPL,2018-06-13,48.10499954223633,48.220001220703125,47.61000061035156,47.67499923706055,45.44050979614258,86553600
113,AAPL,2018-06-14,47.88750076293945,47.89250183105469,47.55500030517578,47.70000076293945,45.4643440246582,86440400
114,AAPL,2018-06-15,47.50749969482422,47.540000915527344,47.064998626708984,47.209999084472656,44.99730682373047,246876800
115,AAPL,2018-06-18,46.970001220703125,47.30500030517578,46.79999923706055,47.185001373291016,44.973487854003906,73939600
116,AAPL,2018-06-19,46.28499984741211,46.58250045776367,45.86249923706055,46.42250061035156,44.24672317504883,134314000
117,AAPL,2018-06-20,46.587501525878906,46.79999923706055,46.432498931884766,46.625,44.439720153808594,82514800
118,AAPL,2018-06-21,46.8125,47.087501525878906,46.23500061035156,46.3650016784668,44.191917419433594,102847600
119,AAPL,2018-06-22,46.529998779296875,46.537498474121094,46.17499923706055,46.22999954223633,44.063232421875,108801600
120,AAPL,2018-06-25,45.849998474121094,46.22999954223633,45.182498931884766,45.54249954223633,43.407955169677734,126652400
121,AAPL,2018-06-26,45.747501373291016,46.63249969482422,45.6349983215332,46.10749816894531,43.94648361206055,98276800
122,AAPL,2018-06-27,46.307498931884766,46.81999969482422,46.00749969482422,46.040000915527344,43.88213348388672,101141200
123,AAPL,2018-06-28,46.025001525878906,46.5525016784668,45.95000076293945,46.375,44.20144271850586,69460800
124,AAPL,2018-06-29,46.5724983215332,46.79750061035156,45.727500915527344,46.27750015258789,44.1085090637207,90950800
125,AAPL,2018-07-02,45.95500183105469,46.82500076293945,45.85499954223633,46.79499816894531,44.60175704956055,70925200
126,AAPL,2018-07-03,46.9474983215332,46.98749923706055,45.8849983215332,45.97999954223633,43.824947357177734,55819200
127,AAPL,2018-07-05,46.314998626708984,46.602500915527344,46.06999969482422,46.349998474121094,44.1776123046875,66416800
128,AAPL,2018-07-06,46.35499954223633,47.10749816894531,46.29999923706055,46.99250030517578,44.78999710083008,69940800
129,AAPL,2018-07-09,47.375,47.66999816894531,47.32500076293945,47.64500045776367,45.41191101074219,79026400
130,AAPL,2018-07-10,47.6775016784668,47.81999969482422,47.54499816894531,47.587501525878906,45.35711669921875,63756400
131,AAPL,2018-07-11,47.125,47.44499969482422,46.90250015258789,46.970001220703125,44.768550872802734,75326000
132,AAPL,2018-07-12,47.38249969482422,47.852500915527344,47.32749938964844,47.75749969482422,45.51914596557617,72164400
133,AAPL,2018-07-13,47.77000045776367,47.959999084472656,47.724998474121094,47.83250045776367,45.590633392333984,50055600
134,AAPL,2018-07-16,47.880001068115234,48.162498474121094,47.60499954223633,47.727500915527344,45.49054718017578,60172400
135,AAPL,2018-07-17,47.4375,47.967498779296875,47.29999923706055,47.86249923706055,45.61922073364258,62138000
136,AAPL,2018-07-18,47.94499969482422,47.95000076293945,47.48249816894531,47.599998474121094,45.36902618408203,65573600
137,AAPL,2018-07-19,47.42250061035156,48.13750076293945,47.42250061035156,47.970001220703125,45.72168731689453,81147200
138,AAPL,2018-07-20,47.94499969482422,48.10749816894531,47.54249954223633,47.86000061035156,45.616851806640625,82704800
139,AAPL,2018-07-23,47.66999816894531,47.9900016784668,47.38999938964844,47.90250015258789,45.657352447509766,63957600
140,AAPL,2018-07-24,48.11249923706055,48.415000915527344,48.01250076293945,48.25,45.988563537597656,74791600
141,AAPL,2018-07-25,48.26499938964844,48.712501525878906,48.10749816894531,48.70500183105469,46.422237396240234,66839600
142,AAPL,2018-07-26,48.65250015258789,48.9900016784668,48.40250015258789,48.5525016784668,46.27688217163086,76304000
143,AAPL,2018-07-27,48.747501373291016,48.79750061035156,47.525001525878906,47.744998931884766,45.507232666015625,96096000
144,AAPL,2018-07-30,47.974998474121094,48.04999923706055,47.26750183105469,47.477500915527344,45.25226974487305,84118000
145,AAPL,2018-07-31,47.57500076293945,48.03499984741211,47.334999084472656,47.5724983215332,45.342811584472656,157492000
146,AAPL,2018-08-01,49.782501220703125,50.439998626708984,49.32749938964844,50.375,48.01396942138672,271742800
147,AAPL,2018-08-02,50.14500045776367,52.095001220703125,50.087501525878906,51.84749984741211,49.417442321777344,249616000
148,AAPL,2018-08-03,51.75749969482422,52.185001373291016,51.369998931884766,51.997501373291016,49.56043243408203,133789600
149,AAPL,2018-08-06,52.0,52.3125,51.76750183105469,52.26750183105469,49.817771911621094,101701600
150,AAPL,2018-08-07,52.33000183105469,52.375,51.689998626708984,51.77750015258789,49.35072708129883,102349600
151,AAPL,2018-08-08,51.51250076293945,51.95249938964844,51.130001068115234,51.8125,49.38408660888672,90102000
152,AAPL,2018-08-09,52.38249969482422,52.44499969482422,51.79999923706055,52.220001220703125,49.772491455078125,93970400
153,AAPL,2018-08-10,51.84000015258789,52.275001525878906,51.66749954223633,51.88249969482422,49.624244689941406,98444800
154,AAPL,2018-08-13,52.32749938964844,52.73749923706055,51.92499923706055,52.217498779296875,49.94465255737305,103563600
155,AAPL,2018-08-14,52.540000915527344,52.63999938964844,52.064998626708984,52.4375,50.15508270263672,82992000
156,AAPL,2018-08-15,52.30500030517578,52.685001373291016,52.08250045776367,52.560001373291016,50.27225112915039,115230400
157,AAPL,2018-08-16,52.9375,53.45249938964844,52.86750030517578,53.33000183105469,51.00874328613281,114001600
158,AAPL,2018-08-17,53.36000061035156,54.48749923706055,53.290000915527344,54.39500045776367,52.027374267578125,141708000
159,AAPL,2018-08-20,54.525001525878906,54.79499816894531,53.77750015258789,53.8650016784668,51.520450592041016,121150800
160,AAPL,2018-08-21,54.20000076293945,54.29750061035156,53.50749969482422,53.7599983215332,51.420013427734375,104639200
161,AAPL,2018-08-22,53.525001525878906,54.09000015258789,53.459999084472656,53.76250076293945,51.42240905761719,76072400
162,AAPL,2018-08-23,53.662498474121094,54.26250076293945,53.650001525878906,53.872501373291016,51.527626037597656,75532800
163,AAPL,2018-08-24,54.150001525878906,54.224998474121094,53.77750015258789,54.040000915527344,51.687828063964844,73905600
164,AAPL,2018-08-27,54.287498474121094,54.685001373291016,54.08250045776367,54.48500061035156,52.11345672607422,82100400
165,AAPL,2018-08-28,54.752498626708984,55.1349983215332,54.72999954223633,54.92499923706055,52.5343132019043,91107200
166,AAPL,2018-08-29,55.037498474121094,55.872501373291016,54.852500915527344,55.744998931884766,53.318626403808594,109019200
167,AAPL,2018-08-30,55.8125,57.064998626708984,55.599998474121094,56.25749969482422,53.80880355834961,195175200
168,AAPL,2018-08-31,56.627498626708984,57.217498779296875,56.5,56.907501220703125,54.430519104003906,173360400
169,AAPL,2018-09-04,57.102500915527344,57.29499816894531,56.657501220703125,57.09000015258789,54.605079650878906,109560400
170,AAPL,2018-09-05,57.247501373291016,57.41749954223633,56.275001525878906,56.717498779296875,54.24879455566406,133332000
171,AAPL,2018-09-06,56.557498931884766,56.837501525878906,55.32500076293945,55.775001525878906,53.34730911254883,137160000
172,AAPL,2018-09-07,55.462501525878906,56.342498779296875,55.1775016784668,55.32500076293945,52.916893005371094,150479200
173,AAPL,2018-09-10,55.23749923706055,55.462501525878906,54.11750030517578,54.58250045776367,52.20671463012695,158066000
174,AAPL,2018-09-11,54.502498626708984,56.07500076293945,54.13999938964844,55.962501525878906,53.52665328979492,142996000
175,AAPL,2018-09-12,56.23500061035156,56.25,54.959999084472656,55.26750183105469,52.861907958984375,197114800
176,AAPL,2018-09-13,55.880001068115234,57.087501525878906,55.64250183105469,56.602500915527344,54.138797760009766,166825600
177,AAPL,2018-09-14,56.4375,56.709999084472656,55.630001068115234,55.959999084472656,53.524261474609375,127997200
178,AAPL,2018-09-17,55.537498474121094,55.73749923706055,54.317501068115234,54.470001220703125,52.099124908447266,148780400
179,AAPL,2018-09-18,54.4474983215332,55.462501525878906,54.279998779296875,54.560001373291016,52.18519973754883,126286800
180,AAPL,2018-09-19,54.625,54.904998779296875,53.82500076293945,54.592498779296875,52.216278076171875,108495200
181,AAPL,2018-09-20,55.060001373291016,55.56999969482422,54.787498474121094,55.00749969482422,52.613224029541016,106435200
182,AAPL,2018-09-21,55.19499969482422,55.34000015258789,54.3224983215332,54.415000915527344,52.046512603759766,384986800
183,AAPL,2018-09-24,54.20500183105469,55.314998626708984,54.157501220703125,55.1974983215332,52.79494857788086,110773600
184,AAPL,2018-09-25,54.9375,55.70500183105469,54.92499923706055,55.54750061035156,53.129722595214844,98217600
185,AAPL,2018-09-26,55.25,55.9375,54.939998626708984,55.10499954223633,52.706478118896484,95938800
186,AAPL,2018-09-27,55.95500183105469,56.61000061035156,55.8849983215332,56.23749923706055,53.789676666259766,120724800
187,AAPL,2018-09-28,56.1974983215332,56.459999084472656,56.005001068115234,56.435001373291016,53.97859573364258,91717600
188,AAPL,2018-10-01,56.98749923706055,57.35499954223633,56.587501525878906,56.814998626708984,54.34204864501953,94403200
189,AAPL,2018-10-02,56.8125,57.5,56.657501220703125,57.31999969482422,54.825069427490234,99152800
190,AAPL,2018-10-03,57.51250076293945,58.36750030517578,57.44499969482422,58.01750183105469,55.492210388183594,114619200
191,AAPL,2018-10-04,57.69499969482422,58.087501525878906,56.682498931884766,56.997501373291016,54.516605377197266,128168000
192,AAPL,2018-10-05,56.9900016784668,57.102500915527344,55.14500045776367,56.0724983215332,53.63186264038086,134322000
193,AAPL,2018-10-08,55.5525016784668,56.20000076293945,55.04999923706055,55.942501068115234,53.50752639770508,118655600
194,AAPL,2018-10-09,55.90999984741211,56.817501068115234,55.5625,56.717498779296875,54.24879455566406,107564000
195,AAPL,2018-10-10,56.3650016784668,56.587501525878906,54.01250076293945,54.09000015258789,51.73565673828125,167962400
196,AAPL,2018-10-11,53.630001068115234,54.875,53.08000183105469,53.61249923706055,51.27893829345703,212497600
197,AAPL,2018-10-12,55.10499954223633,55.720001220703125,54.209999084472656,55.52750015258789,53.11058807373047,161351600
198,AAPL,2018-10-15,55.290000915527344,55.45750045776367,54.317501068115234,54.34000015258789,51.97477340698242,123164000
199,AAPL,2018-10-16,54.73249816894531,55.747501373291016,54.189998626708984,55.537498474121094,53.12015151977539,116736000
200,AAPL,2018-10-17,55.57500076293945,55.65999984741211,54.834999084472656,55.29750061035156,52.890602111816406,91541600
201,AAPL,2018-10-18,54.46500015258789,54.935001373291016,53.25,54.005001068115234,51.65434646606445,130325200
202,AAPL,2018-10-19,54.51499938964844,55.314998626708984,54.35749816894531,54.82749938964844,52.44105911254883,132314800
203,AAPL,2018-10-22,54.9474983215332,55.84000015258789,54.73500061035156,55.162498474121094,52.7614631652832,115168400
204,AAPL,2018-10-23,53.95750045776367,55.8125,53.67499923706055,55.682498931884766,53.25883483886719,155071200
205,AAPL,2018-10-24,55.650001525878906,56.057498931884766,53.6349983215332,53.772499084472656,51.43197250366211,163702000
206,AAPL,2018-10-25,54.4275016784668,55.345001220703125,54.1875,54.95000076293945,52.558231353759766,119423200
207,AAPL,2018-10-26,53.974998474121094,55.04750061035156,53.16749954223633,54.07500076293945,51.721309661865234,189033600
208,AAPL,2018-10-29,54.79750061035156,54.92250061035156,51.522499084472656,53.060001373291016,50.75048828125,183742000
209,AAPL,2018-10-30,52.787498474121094,53.79499816894531,52.317501068115234,53.32500076293945,51.00395965576172,146640000
210,AAPL,2018-10-31,54.220001220703125,55.11249923706055,54.154998779296875,54.71500015258789,52.33346176147461,153435600
211,AAPL,2018-11-01,54.76250076293945,55.59000015258789,54.20249938964844,55.55500030517578,53.136898040771484,233292800
212,AAPL,2018-11-02,52.38750076293945,53.412498474121094,51.35749816894531,51.869998931884766,49.61227798461914,365314800
213,AAPL,2018-11-05,51.07500076293945,51.09749984741211,49.54249954223633,50.397499084472656,48.203880310058594,264654800
214,AAPL,2018-11-06,50.47999954223633,51.18000030517578,50.42250061035156,50.942501068115234,48.725162506103516,127531600
215,AAPL,2018-11-07,51.49250030517578,52.51499938964844,51.032501220703125,52.48749923706055,50.20290756225586,133697600
216,AAPL,2018-11-08,52.494998931884766,52.529998779296875,51.6875,52.122501373291016,50.027748107910156,101450400
217,AAPL,2018-11-09,51.38750076293945,51.502498626708984,50.5625,51.11750030517578,49.063133239746094,137463200
218,AAPL,2018-11-12,49.75,49.962501525878906,48.4474983215332,48.54249954223633,46.59162139892578,204542000
219,AAPL,2018-11-13,47.907501220703125,49.29499816894531,47.86249923706055,48.057498931884766,46.1261100769043,187531600
220,AAPL,2018-11-14,48.474998474121094,48.619998931884766,46.48249816894531,46.70000076293945,44.82316970825195,243204000
221,AAPL,2018-11-15,47.09749984741211,47.99250030517578,46.724998474121094,47.852500915527344,45.929351806640625,185915200
222,AAPL,2018-11-16,47.625,48.74250030517578,47.3650016784668,48.38249969482422,46.438045501708984,147713200
223,AAPL,2018-11-19,47.5,47.67499923706055,46.247501373291016,46.46500015258789,44.59760665893555,167701200
224,AAPL,2018-11-20,44.592498779296875,45.36750030517578,43.877498626708984,44.244998931884766,42.466835021972656,271300800
225,AAPL,2018-11-21,44.932498931884766,45.067501068115234,44.13750076293945,44.19499969482422,42.4188346862793,124496800
226,AAPL,2018-11-23,43.73500061035156,44.150001525878906,43.025001525878906,43.0724983215332,41.34144973754883,94496000
227,AAPL,2018-11-26,43.560001373291016,43.73749923706055,42.564998626708984,43.654998779296875,41.900543212890625,179994000
228,AAPL,2018-11-27,42.877498626708984,43.692501068115234,42.720001220703125,43.560001373291016,41.809364318847656,165549600
229,AAPL,2018-11-28,44.182498931884766,45.3224983215332,43.73249816894531,45.23500061035156,43.41705322265625,184250000
230,AAPL,2018-11-29,45.665000915527344,45.70000076293945,44.42499923706055,44.88750076293945,43.083518981933594,167080000
231,AAPL,2018-11-30,45.0724983215332,45.08250045776367,44.25749969482422,44.64500045776367,42.85075378417969,158126000
232,AAPL,2018-12-03,46.1150016784668,46.23500061035156,45.3025016784668,46.20500183105469,44.34806442260742,163210000
233,AAPL,2018-12-04,45.23749923706055,45.59749984741211,44.067501068115234,44.17250061035156,42.397247314453125,165377200
234,AAPL,2018-12-06,42.939998626708984,43.69499969482422,42.60499954223633,43.68000030517578,41.92454147338867,172393600
235,AAPL,2018-12-07,43.372501373291016,43.622501373291016,42.07500076293945,42.122501373291016,40.42963409423828,169126400
236,AAPL,2018-12-10,41.25,42.522499084472656,40.83250045776367,42.400001525878906,40.69599151611328,248104000
237,AAPL,2018-12-11,42.915000915527344,42.9474983215332,41.75,42.157501220703125,40.46322250366211,189126800
238,AAPL,2018-12-12,42.599998474121094,42.97999954223633,42.255001068115234,42.275001525878906,40.57600784301758,142510800
239,AAPL,2018-12-13,42.622501373291016,43.14250183105469,42.38750076293945,42.73749923706055,41.019920349121094,127594400
240,AAPL,2018-12-14,42.25,42.27000045776367,41.31999969482422,41.369998931884766,39.70737075805664,162814800
241,AAPL,2018-12-17,41.36249923706055,42.087501525878906,40.682498931884766,40.98500061035156,39.33784103393555,177151600
242,AAPL,2018-12-18,41.345001220703125,41.88249969482422,41.09749984741211,41.51750183105469,39.84895324707031,135366000
243,AAPL,2018-12-19,41.5,41.86249923706055,39.772499084472656,40.22249984741211,38.605995178222656,196189200
244,AAPL,2018-12-20,40.099998474121094,40.52750015258789,38.82500076293945,39.20750045776367,37.631778717041016,259092000
