Job Title,Company,Location,Min Salary,Max Salary,Retrieved Date
"Staff Software Engineer, AppDev",Siemens,"Kitchener, ON",107458.0,136065.0,2023-10-25
Intermediate C++ Software Developer – Integrated Media Block,Christie Digital Systems Inc.,"Kitchener, ON",87571.0,110884.0,2023-10-25
Staff Software Developer,ApplyBoard,"Kitchener, ON",80805.0,102318.0,2023-10-25
Software Engineer - Full Stack,MCAP,"Waterloo, ON",88820.0,112466.0,2023-10-25
"Android Kotlin Developer - Waterloo, Canada",Forhyre,"Waterloo, ON",64563.0,81751.0,2023-10-25
Java Developer (Backend),Prospect,"Kitchener, ON",105798.0,133965.0,2023-10-25
Full stack developer (Remote),Applied Brain Research,"Waterloo, ON",70000.0,100000.0,2023-10-25
"Intermediate Technology Specialist, Digital Developer",Equitable Life of Canada,"Waterloo, ON",86796.0,109904.0,2023-10-25
Full Stack Web Developer,BicDroid Inc.,"Waterloo, ON",63620.0,80557.0,2023-10-25
"Senior Software Developer, Networks, Google Cloud Business Platforms",Google,"Waterloo, ON",,,2023-10-25
Software Developer,ATS Automation Tooling Systems,"Cambridge, ON",81060.0,102640.0,2023-10-25
Software Engineer,MealSuite,"Kitchener, ON",90091.0,114076.0,2023-10-25
Technical Support Specialist,Open Text Corporation,"Waterloo, ON",52041.0,65896.0,2023-10-25
Software Engineer,BicDroid Inc.,"Waterloo, ON",80288.0,101663.0,2023-10-25
Senior Software Developer,Dejero Labs Inc.,"Waterloo, ON",99018.0,125379.0,2023-10-25
"Advisor, Business Development (University of Waterloo)",Mitacs,"Waterloo, ON",79915.0,101190.0,2023-10-25
Lead Software Engineer,Sun Life,"Waterloo, ON",82000.0,135000.0,2023-10-25
Health Records Tech Coder,Grand River Hospital,"Kitchener, ON",46065.0,58328.0,2023-10-25
Java Developer - Canadian Visa Sponsorship Global Talent Stream,Venuiti,"Kitchener, ON",90000.0,90000.0,2023-10-25
Intermediate Software Developer,Geotab,"Waterloo, ON",89506.0,113334.0,2023-10-25
Embedded Software Engineer,Linamar Corp,"Guelph, ON",78608.0,99536.0,2023-10-25
Software Developer - Backend,Green Brick Labs,"Kitchener, ON",50677.0,64169.0,2023-10-25
"Application Support Engineer, Cloud",Sun Life,"Waterloo, ON",82000.0,135000.0,2023-10-25
"Product Developer, Software - Advanced Research",Christie Digital Systems Inc.,"Kitchener, ON",76644.0,97048.0,2023-10-25
Full Stack Developer,Planitar Inc.,"Waterloo, ON",84743.0,107304.0,2023-10-25
Production Support Specialist,Open Text Corporation,"Waterloo, ON",53157.0,67309.0,2023-10-25
"Senior Java Developer (onsite Cambridge, ON)",VectorVue,"Kitchener, ON",,,2023-10-25
FPGA Developer,Christie Digital,"Kitchener, ON",82097.0,103953.0,2023-10-25
Senior Cloud Software Developer,Siemens,"Kitchener, ON",99267.0,125694.0,2023-10-25
Software Engineering Manager,onsemi,"Waterloo, ON",93448.0,118327.0,2023-10-25
Senior Dotnet Developer,Ag Energy Co-operative Ltd.,"Guelph, ON",102924.0,130324.0,2023-10-25
Senior Software Developer - Quantum Compiler/Transpiler,Anyon Systems Inc.,"Waterloo, ON",95899.0,121430.0,2023-10-25
Intermediate C++ Software Developer – Integrated Media Block,Christie Digital,"Kitchener, ON",87719.0,111071.0,2023-10-25
Senior Wordpress Developer for Ecommerce,Sienci Labs Inc.,"Waterloo, ON",60000.0,85000.0,2023-10-25
Staff Software Developer,ATS Automation Tooling Systems,"Cambridge, ON",105998.0,134217.0,2023-10-25
Electrical/Controls Developer,ISN Technologies,"Waterloo, ON",75447.0,95532.0,2023-10-25
Controls Programmer (Lead),Prime Automation Inc,"Waterloo, ON",,,2023-10-25
WordPress Developer,RKD Web Studios,"Guelph, ON",64142.0,81218.0,2023-10-25
Build System Developer,MAXON Computer,"Waterloo, ON",84898.0,107499.0,2023-10-25
Software Deployment Engineer,Brock Solutions,"Kitchener, ON",75889.0,96093.0,2023-10-25
"Senior Technology Specialist, Digital Developer",Equitable Life of Canada,"Waterloo, ON",88457.0,112007.0,2023-10-25
Web Application Developer,Fivewalls,"Waterloo, ON",67100.0,84964.0,2023-10-25
Senior Software Developer,Geotab,"Waterloo, ON",93651.0,118584.0,2023-10-25
Senior/Intermediate Unix/Linux Developer,BicDroid Inc.,"Waterloo, ON",81333.0,102986.0,2023-10-25
"Senior Staff Software Developer, Precision Health Platform",Verily,"Waterloo, ON",110286.0,139646.0,2023-10-25
Software Engineering Manager,CEDENT,"Waterloo, ON",102184.0,129388.0,2023-10-25
Jr. Application Developer,The Judge Group,"Elmira, ON",,,2023-10-25
Sr. Application Developer,The Judge Group,"Elmira, ON",,,2023-10-25
CNC 5th Axis Machinist/Programmer,Novy Manufacturing Inc.,"Waterloo, ON",66560.0,,2023-10-25
CNC Programmer,Artco,"Kitchener, ON",40790.0,51650.0,2023-10-25
"Senior Software Engineer, Mobile (Android) - Remote/Hybrid",IMS,"Waterloo, ON",93765.0,118728.0,2023-10-25
"Product Developer, Software - Advanced Research",Christie Digital,"Kitchener, ON",78402.0,99275.0,2023-10-25
Senior Software Developer - Full Stack,Camis,"Guelph, ON",85263.0,107962.0,2023-10-25
Senior Software Developer,Brock Solutions,"Kitchener, ON",100193.0,126867.0,2023-10-25
Senior Software Developer,D2L,"Kitchener, ON",105533.0,133629.0,2023-10-25
Experienced Full Stack Web Developer,Boardera Software,"Kitchener, ON",69716.0,88276.0,2023-10-25
Staff DevOps Developer,Mappedin,"Kitchener, ON",73268.0,92774.0,2023-10-25
Innovation Architect,Open Text Corporation,"Waterloo, ON",71719.0,90812.0,2023-10-25
Business Development Specialist,BicDroid Inc.,"Waterloo, ON",66394.0,84070.0,2023-10-25
Project Manager,Ontario Health,Various locations,96287.0,121921.0,2023-10-25
IT Software Developer - (Salesforce),opentext,"Waterloo, ON",84511.0,107010.0,2023-10-25
Business Development Manager,MEDA,"Waterloo, ON",79422.0,100566.0,2023-10-25
Fullstack Senior Software Developer,Geotab,"Waterloo, ON",89815.0,113725.0,2023-10-25
Business Analyst,opentext,"Waterloo, ON",73381.0,92917.0,2023-10-25
Principal Firmware Developer,onsemi,"Waterloo, ON",68902.0,87245.0,2023-10-25
2024 Research Scientist at Perimeter Institute (CHORD radio telescope),Perimeter Institute for Theoretical Physics,"Waterloo, ON",95000.0,95000.0,2023-10-25
DevOps Engineer,Palitronica Inc.,"Waterloo, ON",97397.0,123327.0,2023-10-25
Automation Engineer,Linamar Corp,"Guelph, ON",63807.0,80794.0,2023-10-25
Automation Engineer,Nfinite Nanotech,"Waterloo, ON",75456.0,95544.0,2023-10-25
"Senior Software Engineer - Risk Controls, Health",Cash App,"Waterloo, ON",141237.0,178838.0,2023-10-25
Sr. Software Engineer,MCAP,"Waterloo, ON",97165.0,123032.0,2023-10-25
Software Developer (Programmer/Analyst),Teledyne e2v Semiconductors,"Waterloo, ON",63567.0,80490.0,2023-10-25
Innovation Architect,opentext,"Waterloo, ON",71719.0,90812.0,2023-10-25
Production Support Specialist,opentext,"Waterloo, ON",53157.0,67309.0,2023-10-25
Software Engineering Manager,ATS Automation Tooling Systems,"Cambridge, ON",97356.0,123275.0,2023-10-25
Staff Perception Developer - Localization and Mapping,OTTO Motors by Rockwell Automation,"Kitchener, ON",99096.0,125478.0,2023-10-25
Java WebObjects Web Developer,LifeLearn,"Guelph, ON",78081.0,98868.0,2023-10-25
Senior ASP.NET Application Developer,RKD Web Studios,"Guelph, ON",72638.0,91976.0,2023-10-25
Staff Software Developer (Fleet Manager),OTTO Motors by Rockwell Automation,"Kitchener, ON",110029.0,139321.0,2023-10-25
"Lead Technology Specialist, Digital Developer",Equitable Life of Canada,"Waterloo, ON",100782.0,127613.0,2023-10-25
Intermediate Software Developer (Remote),DriverCheck Inc.,"Kitchener, ON",111358.0,141005.0,2023-10-25
Software Test Automation Engineer,Nicoya,"Kitchener, ON",95059.0,120366.0,2023-10-25
Senior Software Engineer,Carta,"Waterloo, ON",104700.0,132574.0,2023-10-25
IT Software Developer - (Salesforce),Open Text Corporation,"Waterloo, ON",84511.0,107010.0,2023-10-25
"Developer, Power Platform",Addenda Capital,"Guelph, ON",69047.0,87428.0,2023-10-25
Cloud Systems Administrator,Open Text Corporation,"Waterloo, ON",76714.0,97137.0,2023-10-25
Sr. Technical Support Specialist,Open Text Corporation,"Waterloo, ON",60453.0,76547.0,2023-10-25
Unreal Engine C++ Developer II - SDK,Mawari,"Waterloo, ON",95624.0,121082.0,2023-10-25
Web Developer II (AEM Architect),BlackBerry,"Waterloo, ON",83601.0,105858.0,2023-10-25
JR00087402 Senior Software Engineer (.NET/ Powershell),Sun Life,"Waterloo, ON",82000.0,135000.0,2023-10-25
"Software Developer III, Google Cloud Data Management",Google,"Waterloo, ON",,,2023-10-25
PLC Programmer/Systems Integrator,Trited Innovation Inc-ONTARIO,"Kitchener, ON",55976.0,70878.0,2023-10-25
computer numerical control (CNC) programmer,Heroux Devtek,"Kitchener, ON",70000.0,85000.0,2023-10-25
Full Stack Engineer,Just Play Sports Solutions LLC,"Kitchener, ON",85716.0,108535.0,2023-10-25
Senior Software Developer,ATS Automation Tooling Systems,"Cambridge, ON",119813.0,151711.0,2023-10-25
"Senior Team Lead, Software Development",Geotab,"Waterloo, ON",107422.0,136020.0,2023-10-25
Senior Software Architect,Dejero Labs Inc.,"Waterloo, ON",97782.0,123813.0,2023-10-25
Sr. Systems Administrator,Open Text Corporation,"Waterloo, ON",87250.0,110478.0,2023-10-25
Principal Cloud Engineer,BMO Financial Group,Various locations,112974.0,143051.0,2023-10-25
Sage People Software Developer - Contract,Compugen Inc,Various locations,,,2023-10-25
Business Development Representative,The Syscomm Group,"Waterloo, ON",50154.0,63506.0,2023-10-25
Technical Support Specialist,opentext,"Waterloo, ON",52041.0,65896.0,2023-10-25
Solutions Developer,Challenger Motor Freight Inc,"Cambridge, ON",69588.0,88114.0,2023-10-25
CNC Mill Programmer/Machinist,Novy Manufacturing Inc.,"Waterloo, ON",62400.0,,2023-10-25
"VP, Corporate Technology",Open Text Corporation,"Waterloo, ON",81059.0,102639.0,2023-10-25
Senior Simulation Developer,OTTO Motors by Rockwell Automation,"Kitchener, ON",94378.0,119504.0,2023-10-25
Intermediate Control Systems Software Designer,ATS Automation Tooling Systems,"Cambridge, ON",62955.0,79715.0,2023-10-25
"Manager, Software Development",D2L,"Kitchener, ON",102285.0,129515.0,2023-10-25
FPGA Developer,Christie Digital Systems Inc.,"Kitchener, ON",82333.0,104252.0,2023-10-25
Lead Security Compliance Analyst - Compliance Strategy,Open Text Corporation,"Waterloo, ON",79794.0,101037.0,2023-10-25
Senior Control Software Engineer,Canadian Solar,"Guelph, ON",111394.0,141050.0,2023-10-25
Sr. Systems Analyst - IAM,opentext,"Waterloo, ON",73009.0,92446.0,2023-10-25
Application Developer,Stantec,"Waterloo, ON",94215.0,119297.0,2023-10-25
Senior Direct3D Software Developer,ALLUDO,"Waterloo, ON",109785.0,139013.0,2023-10-25
Staff Machine Learning Developer,FullStory,"Waterloo, ON",101315.0,128287.0,2023-10-25
Network Engineer - IT & Cloud Infrastructure,Siemens,"Kitchener, ON",67724.0,85754.0,2023-10-25
Operations Analyst,Magnet Forensics,"Waterloo, ON",54010.0,68389.0,2023-10-25
CNC Lathe Machinist/Programmer,Novy Manufacturing Inc.,"Waterloo, ON",58240.0,,2023-10-25
Principal Network Specialist,opentext,"Waterloo, ON",76996.0,97494.0,2023-10-25
Lead Financial Analyst,Open Text Corporation,"Waterloo, ON",74256.0,94024.0,2023-10-25
Principal IT Software Engineer,Open Text Corporation,"Waterloo, ON",90589.0,114706.0,2023-10-25
Jr. Application Developer,The Judge Group,"Elmira, ON",,,2023-10-25
Sr. Systems Analyst - IAM,Open Text Corporation,"Waterloo, ON",73009.0,92446.0,2023-10-25
"Senior Software Engineer, RippleNet Payments",Ripple Labs,"Kitchener, ON",114519.0,145006.0,2023-10-25
Lead Embedded Software Developer,Molex,"Waterloo, ON",102585.0,129896.0,2023-10-25
"Associate Director, Data Analytics and Development",University of Waterloo,"Waterloo, ON",88417.0,111956.0,2023-10-25
Principal Network Specialist,Open Text Corporation,"Waterloo, ON",76996.0,97494.0,2023-10-25
Program Director,Open Text Corporation,"Waterloo, ON",79244.0,100341.0,2023-10-25
Sr. Systems Administrator,opentext,"Waterloo, ON",87250.0,110478.0,2023-10-25
"Sr. Manager, Workplace Security",Open Text Corporation,"Waterloo, ON",91312.0,115622.0,2023-10-25
Senior Software Researcher,Open Text Corporation,"Waterloo, ON",82528.0,104499.0,2023-10-25
"Sr. Manager, Workplace Security",opentext,"Waterloo, ON",93050.0,117823.0,2023-10-25
Master Data Management - Data/Process Analyst,Open Text Corporation,"Waterloo, ON",86934.0,110077.0,2023-10-25
Cloud Systems Administrator,opentext,"Waterloo, ON",76714.0,97137.0,2023-10-25
"Senior .Net Full Stack Developer (onsite Cambridge, ON)",VectorVue,"Kitchener, ON",,,2023-10-25
Computer Programming - Subject Matter Expert (SME),Robertson College,Various locations,72580.0,91903.0,2023-10-25
Sr. Cloud Engineer,Huxley,"Waterloo, ON",95089.0,120404.0,2023-10-25
Lead AEM Software Engineer,Sun Life,"Waterloo, ON",82000.0,135000.0,2023-10-25
"CNC Mid to Large Lathe Machinist (""Programmer"")",BARRIE WELDING & MACHINE,Various locations,58240.0,,2023-10-25
Senior Software Engineer iOS,IMS,"Waterloo, ON",95917.0,121453.0,2023-10-25
CNC Programmer,Héroux-Devtek Inc.,"Kitchener, ON",60055.0,76043.0,2023-10-25
Controls System Software Designer- Senior,ATS Automation Tooling Systems,"Cambridge, ON",73339.0,92863.0,2023-10-25
"Chief Architect, Cloud & Cybersecurity","Canon Medical Informatics, Inc.","Waterloo, ON",77166.0,97710.0,2023-10-25
Lead Financial Analyst,opentext,"Waterloo, ON",74256.0,94024.0,2023-10-25
Sr. Principal Software Architect,Open Text Corporation,"Waterloo, ON",111782.0,141540.0,2023-10-25
Senior Dev Sec Ops Specialist,BlackBerry,"Waterloo, ON",94278.0,119377.0,2023-10-25
Infrastructure Cloud Architect,ApplyBoard,"Kitchener, ON",108484.0,137365.0,2023-10-25
Senior Product Security & Cloud Security Engineer,Siemens,"Kitchener, ON",101415.0,128414.0,2023-10-25
Sr. Technical Support Specialist,opentext,"Waterloo, ON",60453.0,76547.0,2023-10-25
Client Manager - Professional Services Sales 1 1,Open Text Corporation,"Waterloo, ON",80717.0,102206.0,2023-10-25
Benefits Program Manager,Open Text Corporation,"Waterloo, ON",89735.0,113625.0,2023-10-25
Senior Cloud Engineer,Ontario Health,Various locations,92823.0,117535.0,2023-10-25
Benefits Program Manager,opentext,"Waterloo, ON",89735.0,113625.0,2023-10-25
Sr. Program Manager (Contracts),Open Text Corporation,"Waterloo, ON",69487.0,87986.0,2023-10-25
Principal GCP Cloud Solutions Architect,Open Text Corporation,"Waterloo, ON",74417.0,94228.0,2023-10-25
Control Systems Developer (B&R Automation Specialist),ATS Automation Tooling Systems,"Cambridge, ON",69842.0,88436.0,2023-10-25
Electrical Design & PLC Programmer (Automation Exp),Barrie Welding & Machine,Various locations,56885.0,72030.0,2023-10-25
CNC Programmer,Chervin,"St. Clements, ON",43003.0,54452.0,2023-10-25
Senior Software Researcher,opentext,"Waterloo, ON",82528.0,104499.0,2023-10-25
Senior Controls System Software Designer,ATS Automation Tooling Systems,"Cambridge, ON",78510.0,99411.0,2023-10-25
Sr. Site Reliability Administrator,opentext,"Waterloo, ON",97291.0,123192.0,2023-10-25
Job Developer/Employment Counsellor,2nd Chance Employment Counselling,"Guelph, ON",,,2023-10-25
Senior Software Developer,Magnet Forensics,"Waterloo, ON",92563.0,117205.0,2023-10-25
Senior Cloud Security Operations Engineer - Remote,Revvity,"Guelph, ON",118613.0,150190.0,2023-10-25
Perception Team Lead - Localization and Mapping,OTTO Motors by Rockwell Automation,"Kitchener, ON",96237.0,121857.0,2023-10-25
Temenos T24 Developer (Remote),HVN Solutions,"Waterloo, ON",106539.0,134902.0,2023-10-25
Software Engineer – DevOps,Magnet Forensics,"Waterloo, ON",81036.0,102610.0,2023-10-25
Senior IT Technology Risk Analyst,Open Text Corporation,"Waterloo, ON",82924.0,105000.0,2023-10-25
Sr. Software Developer- Short-term Contract,ApplyBoard,"Kitchener, ON",77458.0,98079.0,2023-10-25
Senior IT Technology Risk Analyst,opentext,"Waterloo, ON",82924.0,105000.0,2023-10-25
Principal Security Compliance Analyst - Compliance Strategy,Open Text Corporation,"Waterloo, ON",76187.0,96470.0,2023-10-25
Engineering Communications Education Developer,University of Waterloo,"Waterloo, ON",74452.0,94273.0,2023-10-25
Master Data Management - Data/Process Analyst,opentext,"Waterloo, ON",86934.0,110077.0,2023-10-25
Senior Industrial Simulation Developer,OTTO Motors by Rockwell Automation,"Kitchener, ON",87699.0,111046.0,2023-10-25
Sr. Site Reliability Administrator,Open Text Corporation,"Waterloo, ON",97291.0,123192.0,2023-10-25
CNC programmer,Aversan,"Waterloo, ON",70211.0,88903.0,2023-10-25
Lead Privacy Analyst,Open Text Corporation,"Waterloo, ON",76506.0,96874.0,2023-10-25
Senior Test Automation Developer,LogiSense Corporation,"Kitchener, ON",106510.0,134865.0,2023-10-25
Senior Mobile Developer,Sun Life,"Waterloo, ON",82000.0,135000.0,2023-10-25
Principal Security Compliance Analyst - Compliance Strategy,opentext,"Waterloo, ON",76187.0,96470.0,2023-10-25
Lead Privacy Analyst,opentext,"Waterloo, ON",76506.0,96874.0,2023-10-25
"Sr. Director, IT PMO",opentext,"Waterloo, ON",108651.0,137576.0,2023-10-25
Cloud Engineer (AWS),Sun Life,"Waterloo, ON",61000.0,101000.0,2023-10-25
Sr. Principal Software Architect,opentext,"Waterloo, ON",111782.0,141540.0,2023-10-25
Lead Site Reliability Engineer,Open Text Corporation,"Waterloo, ON",99945.0,126552.0,2023-10-25
"Maternal Child Health Nurse Coordinator-Relocate to Port Hardy, B.C",Gwa'sala-'Nakwaxd'xw Nations,Various locations,82396.0,104332.0,2023-10-25
Lead Accountant (Contractor),Open Text Corporation,"Waterloo, ON",72508.0,91811.0,2023-10-25
"Sr. Director, IT PMO",Open Text Corporation,"Waterloo, ON",108651.0,137576.0,2023-10-25
"Director, Billing Operations",Open Text Corporation,"Waterloo, ON",86218.0,109171.0,2023-10-25
Program Director,opentext,"Waterloo, ON",79244.0,100341.0,2023-10-25
Sr. Software Developer,opentext,"Waterloo, ON",95129.0,120454.0,2023-10-25
"Educational Developer, Indigenous Knowledges",University of Waterloo,"Waterloo, ON",70507.0,89278.0,2023-10-25
Lead Site Reliability Engineer,opentext,"Waterloo, ON",99945.0,126552.0,2023-10-25
Principal GCP Cloud Solutions Architect,opentext,"Waterloo, ON",74417.0,94228.0,2023-10-25
Client Manager - Professional Services Sales 1 1,opentext,"Waterloo, ON",80717.0,102206.0,2023-10-25
Bilingual Customer Support Representative - (French),Open Text Corporation,"Waterloo, ON",39896.0,50517.0,2023-10-25
Collections Specialist (Escalations),Open Text Corporation,"Waterloo, ON",53614.0,67888.0,2023-10-25
Sr. Program Manager (Contracts),opentext,"Waterloo, ON",69487.0,87986.0,2023-10-25
Senior Perception Developer - Calibration and Sensors,OTTO Motors by Rockwell Automation,"Kitchener, ON",99139.0,125532.0,2023-10-25
Vulkan Graphics Engineer - Global Remote,CoreAVI,"Waterloo, ON",99086.0,125465.0,2023-10-25
Bilingual Customer Support Representative - (French),opentext,"Waterloo, ON",39896.0,50517.0,2023-10-25
Control Systems Software Designer,ATS Automation Tooling Systems,"Cambridge, ON",62955.0,79715.0,2023-10-25
Senior Software Quality Engineer – SAP BW (SAP Business Warehouse),Sun Life,"Waterloo, ON",82000.0,135000.0,2023-10-25
Collections Specialist (Escalations),opentext,"Waterloo, ON",53614.0,67888.0,2023-10-25
"Director, Billing Operations",opentext,"Waterloo, ON",86218.0,109171.0,2023-10-25
Lead Accountant (Contractor),opentext,"Waterloo, ON",72508.0,91811.0,2023-10-25
Client Director,Open Text Corporation,"Waterloo, ON",97850.0,123900.0,2023-10-25
Senior Software Security Researcher,Open Text Corporation,"Waterloo, ON",99008.0,125366.0,2023-10-25
Principal IT Software Engineer,opentext,"Waterloo, ON",90589.0,114706.0,2023-10-25
Senior Software Security Researcher,opentext,"Waterloo, ON",99008.0,125366.0,2023-10-25
Client Director,opentext,"Waterloo, ON",64510.0,81684.0,2023-10-25
