Job Title,Company,Location,Min Salary,Max Salary,Retrieved Date
Backend Developer,Descartes,"Waterloo, ON",87218.0,110438.0,2023-10-11
Software Developer,ATS Automation Tooling Systems,"Cambridge, ON",82094.0,103949.0,2023-10-11
Software Engineer - Design Verification,Ford Motor Company,"Waterloo, ON",85527.0,108296.0,2023-10-11
"Staff Software Engineer, Workspace Abuse and Safety Protections",Google,"Waterloo, ON",,,2023-10-11
Software Engineer Coop/Intern,Sandvine,"Waterloo, ON",102710.0,130054.0,2023-10-11
Software Developer,Brock Solutions,"Kitchener, ON",85753.0,108582.0,2023-10-11
Software Engineer (Front End Web Application - Angular),Power TakeOff,"Kitchener, ON",80000.0,95000.0,2023-10-11
Software Engineering Manager,CEDENT,"Waterloo, ON",102184.0,129388.0,2023-10-11
Software Developer - Backend,Green Brick Labs,"Kitchener, ON",50677.0,64169.0,2023-10-11
C/C++ Software Developer,BicDroid Inc.,"Waterloo, ON",84611.0,107136.0,2023-10-11
"Product Developer, Software - Advanced Research",Christie Digital Systems Inc.,"Kitchener, ON",76644.0,97048.0,2023-10-11
Intermediate Software Developer,Geotab,"Waterloo, ON",89506.0,113334.0,2023-10-11
Java WebObjects Web Developer,LIFELEARN,"Guelph, ON",86595.0,109648.0,2023-10-11
Lead Software Developer,Euna Solutions,"Kitchener, ON",119935.0,151864.0,2023-10-11
Software Developer (Programmer/Analyst),Teledyne e2v Semiconductors,"Waterloo, ON",63567.0,80490.0,2023-10-11
IT Software Developer - (Salesforce),opentext,"Waterloo, ON",92295.0,116867.0,2023-10-11
Software Test Automation Engineer,Nicoya,"Kitchener, ON",95059.0,120366.0,2023-10-11
Senior Java Developer,Descartes,"Waterloo, ON",88394.0,111926.0,2023-10-11
Experienced Full Stack Web Developer,Boardera Software,"Kitchener, ON",77187.0,97736.0,2023-10-11
Software Engineering Manager,ATS Automation Tooling Systems,"Cambridge, ON",97356.0,123275.0,2023-10-11
.NET Mobile Developer,Semex,"Guelph, ON",81110.0,102704.0,2023-10-11
Machine Learning Engineer,Equitable Life of Canada,"Waterloo, ON",79985.0,101279.0,2023-10-11
Full Stack Web Developer,BicDroid Inc.,"Waterloo, ON",54981.0,69618.0,2023-10-11
AWS/DevOps Engineer,Venuiti,"Kitchener, ON",53467.0,118802.0,2023-10-11
Software Engineer,Bosch Group,"Waterloo, ON",80148.0,101486.0,2023-10-11
"Senior Java Developer (onsite Cambridge, ON)",VectorVue,"Kitchener, ON",,,2023-10-11
Software Engineer,BicDroid Inc.,"Waterloo, ON",75103.0,95098.0,2023-10-11
"Senior Staff Software Developer, Precision Health Platform",Verily,"Waterloo, ON",110286.0,139646.0,2023-10-11
"Product Developer, Software - Advanced Research",Christie Digital,"Kitchener, ON",78402.0,99275.0,2023-10-11
Software Engineer - Full Stack,MCAP,"Waterloo, ON",88820.0,112466.0,2023-10-11
Senior Software Developer - Quantum Compiler/Transpiler,Anyon Systems Inc.,"Waterloo, ON",95899.0,121430.0,2023-10-11
"Senior Software Developer, Precision Health Platform, Workflows",Verily,"Waterloo, ON",97031.0,122862.0,2023-10-11
Senior Software Developer,Geotab,"Waterloo, ON",93651.0,118584.0,2023-10-11
Automation Engineer,Nfinite Nanotech,"Kitchener, ON",70000.0,80000.0,2023-10-11
C++ Developer - Low Level - Canada,GTS,"Kitchener, ON",90620.0,114745.0,2023-10-11
Principal Software Developer,opentext,"Waterloo, ON",84110.0,106502.0,2023-10-11
Customer Support Representative,opentext,"Waterloo, ON",39388.0,49875.0,2023-10-11
Full Stack Developer,Planitar Inc.,"Waterloo, ON",84743.0,107304.0,2023-10-11
Senior Software Engineer,Sun Life,"Waterloo, ON",82000.0,135000.0,2023-10-11
Software Engineer Senior,Altair Engineering,"Waterloo, ON",119628.0,151476.0,2023-10-11
Intermediate C++ Software Developer – Integrated Media Block,Christie Digital Systems Inc.,"Kitchener, ON",87571.0,110884.0,2023-10-11
Web Application Developer,Fivewalls,"Waterloo, ON",67100.0,84964.0,2023-10-11
Software Engineer,MealSuite,"Kitchener, ON",90091.0,114076.0,2023-10-11
Sr. Software Developer,opentext,"Waterloo, ON",95129.0,120454.0,2023-10-11
IT/ Software Development Technology Consultant for Tax Incentives,KPMG,"Waterloo, ON",57375.0,72650.0,2023-10-11
Monitoring Tools Specialist (Sitescope+),opentext,"Waterloo, ON",58861.0,74531.0,2023-10-11
Fullstack Senior Software Developer,Geotab,"Waterloo, ON",89815.0,113725.0,2023-10-11
Educational Developer,University of Waterloo,"Waterloo, ON",79048.0,100092.0,2023-10-11
IT Software Developer - (Salesforce),Open Text Corporation,"Waterloo, ON",92295.0,116867.0,2023-10-11
Senior Software Developer,D2L,"Kitchener, ON",105533.0,133629.0,2023-10-11
Intermediate C++ Software Developer – Integrated Media Block,Christie Digital,"Kitchener, ON",87719.0,111071.0,2023-10-11
CNC Programmer,Héroux-Devtek Inc.,"Kitchener, ON",60055.0,76043.0,2023-10-11
"Manager, Software Development",D2L,"Kitchener, ON",102763.0,130122.0,2023-10-11
PLC Programmer/Systems Integrator,Trited Innovation Inc-ONTARIO,"Kitchener, ON",55976.0,70878.0,2023-10-11
Senior Software Developer (C#/C++),Virtek Vision,"Waterloo, ON",104207.0,131950.0,2023-10-11
"Software Developer III, Google Cloud Networking",Google,"Waterloo, ON",,,2023-10-11
Software Deployment Engineer,Brock Solutions,"Kitchener, ON",75889.0,96093.0,2023-10-11
Full Stack Engineer,Just Play Sports Solutions LLC,"Kitchener, ON",85716.0,108535.0,2023-10-11
Principal Cloud Engineer,BMO Financial Group,Various locations,112974.0,143051.0,2023-10-11
Software Engineering Manager,onsemi,"Waterloo, ON",104090.0,131801.0,2023-10-11
Java Developer - Canadian Visa Sponsorship Global Talent Stream,Venuiti,"Kitchener, ON",90000.0,90000.0,2023-10-11
Sage People Software Developer - Contract,Compugen Inc,Various locations,,,2023-10-11
Customer Support Representative,Open Text Corporation,"Waterloo, ON",39388.0,49875.0,2023-10-11
Associate Product Support Specialist,opentext,"Waterloo, ON",52799.0,66856.0,2023-10-11
Intermediate Software Developer (Remote),DriverCheck Inc.,"Kitchener, ON",111358.0,141005.0,2023-10-11
Associate Product Support Specialist,Open Text Corporation,"Waterloo, ON",52799.0,66856.0,2023-10-11
Senior Software Engineer,NCR,"Waterloo, ON",100064.0,126704.0,2023-10-11
Senior Software Developer,ATS Automation Tooling Systems,"Cambridge, ON",119813.0,151711.0,2023-10-11
Senior DevOps Developer,Clearpath Inc.,"Kitchener, ON",106499.0,134851.0,2023-10-11
Web Developer II (AEM Architect),BlackBerry,"Waterloo, ON",83601.0,105858.0,2023-10-11
"Director, Global Talent Operations",opentext,"Waterloo, ON",114784.0,145342.0,2023-10-11
"Lead Technology Specialist, Digital Developer",Equitable Life of Canada,"Waterloo, ON",100782.0,127613.0,2023-10-11
Vulkan Graphics Engineer - Global Remote,CoreAVI,"Waterloo, ON",99086.0,125465.0,2023-10-11
"Cloud Technical Solutions Developer, Billing",Google,"Waterloo, ON",,,2023-10-11
FPGA Developer,Christie Digital,"Kitchener, ON",82097.0,103953.0,2023-10-11
"Product Manager, Google Cloud",Google,"Waterloo, ON",,,2023-10-11
"Senior Software Engineer - Risk Controls, Health",Cash App,"Waterloo, ON",141237.0,178838.0,2023-10-11
Sr. Application Developer,The Judge Group,"Elmira, ON",,,2023-10-11
Staff Software Developer (Fleet Manager),Clearpath Inc.,"Kitchener, ON",110029.0,139321.0,2023-10-11
Business Development Manager,MEDA,"Waterloo, ON",79422.0,100566.0,2023-10-11
Test Automation Developer - Winter 2024 Co-op/Intern,Definity Financial Corporation,"Kitchener, ON",60630.0,76771.0,2023-10-11
Control Systems Software Designer,ATS Automation Tooling Systems,"Cambridge, ON",62955.0,79715.0,2023-10-11
Java Engineer (Backend),Prospect,"Waterloo, ON",80000.0,90000.0,2023-10-11
Senior Software Engineer iOS,IMS,"Waterloo, ON",98908.0,125240.0,2023-10-11
Electrical/Controls Developer,ISN Technologies,"Waterloo, ON",75447.0,95532.0,2023-10-11
Senior Wordpress Developer for Ecommerce,Sienci Labs Inc.,"Waterloo, ON",60000.0,85000.0,2023-10-11
Senior Software Engineer,Carta,"Waterloo, ON",104700.0,132574.0,2023-10-11
Senior Software Developer,Brock Solutions,"Kitchener, ON",100193.0,126867.0,2023-10-11
Build System Developer,MAXON Computer,"Waterloo, ON",84898.0,107499.0,2023-10-11
Software Development Team Lead,RWDI,"Guelph, ON",112306.0,142204.0,2023-10-11
Senior Site Reliability Engineering Developer (DevOps),Encircle,"Kitchener, ON",163309.0,206785.0,2023-10-11
Staff DevOps Engineer,Mappedin,"Kitchener, ON",75992.0,96223.0,2023-10-11
Senior Business Intelligence (BI) Developer - MicroStrategy,Procom,Various locations,,,2023-10-11
CNC programmer,Aversan,"Waterloo, ON",70211.0,88903.0,2023-10-11
Sr. Software Engineer,MCAP,"Waterloo, ON",97165.0,123032.0,2023-10-11
Monitoring Tools Specialist (Sitescope+),Open Text Corporation,"Waterloo, ON",58861.0,74531.0,2023-10-11
Unreal Engine C++ Developer II - SDK,Mawari,"Waterloo, ON",95624.0,121082.0,2023-10-11
Staff Machine Learning Developer,FullStory,"Waterloo, ON",101315.0,128287.0,2023-10-11
"Director, Global Talent Operations",Open Text Corporation,"Waterloo, ON",114784.0,145342.0,2023-10-11
Software Developer,Magnet Forensics,"Waterloo, ON",74485.0,94315.0,2023-10-11
Senior Cloud Engineer,Ontario Health,Various locations,92823.0,117535.0,2023-10-11
Senior Dev Sec Ops Specialist,BlackBerry,"Waterloo, ON",94278.0,119377.0,2023-10-11
23-101 Full Stack Developer,Raise,Various locations,88707.0,112323.0,2023-10-11
CNC Programmer,The Bamco Group,"Guelph, ON",47840.0,,2023-10-11
Principal Software Developer,Open Text Corporation,"Waterloo, ON",84110.0,106502.0,2023-10-11
computer numerical control (CNC) programmer,Heroux Devtek,"Kitchener, ON",70000.0,85000.0,2023-10-11
"Senior Software Developer, Google Cloud Compute",Google,"Kitchener, ON",,,2023-10-11
Principal IT Software Engineer,Open Text Corporation,"Waterloo, ON",90589.0,114706.0,2023-10-11
Sr. Systems Analyst - IAM,opentext,"Waterloo, ON",73009.0,92446.0,2023-10-11
CNC Mill Programmer/Machinist,Novy Manufacturing Inc.,"Waterloo, ON",58240.0,,2023-10-11
Senior Direct3D Software Developer,ALLUDO,"Waterloo, ON",109785.0,139013.0,2023-10-11
"Advisor, Business Development (University of Waterloo)",Mitacs,"Waterloo, ON",83063.0,105177.0,2023-10-11
Software Engineer – DevOps,Magnet Forensics,"Waterloo, ON",81036.0,102610.0,2023-10-11
Senior Software Engineer (java/Kafka),Sun Life,"Waterloo, ON",82000.0,135000.0,2023-10-11
Senior Software Developer,Euna Solutions,"Kitchener, ON",100683.0,127487.0,2023-10-11
"Senior Software Engineer, RippleNet Payments",Ripple Labs,"Kitchener, ON",114519.0,145006.0,2023-10-11
Software Developer Licensing Team,Magnet Forensics,"Waterloo, ON",89397.0,113197.0,2023-10-11
Application Developer,Stantec,"Waterloo, ON",94215.0,119297.0,2023-10-11
Lead Embedded Software Developer,Molex,"Waterloo, ON",102585.0,129896.0,2023-10-11
Staff Perception Developer - Localization and Mapping,Clearpath Inc.,"Kitchener, ON",99096.0,125478.0,2023-10-11
Senior Cloud Engineer,Sun Life,"Waterloo, ON",82000.0,135000.0,2023-10-11
"Chief Architect, Cloud & Cybersecurity","Canon Medical Informatics, Inc.","Waterloo, ON",77166.0,97710.0,2023-10-11
Business Development Specialist,BicDroid Inc.,"Waterloo, ON",64477.0,81642.0,2023-10-11
"Senior Software Developer, Networks, Google Cloud Business Platforms",Google,"Waterloo, ON",,,2023-10-11
Controls System Software Designer- Senior,ATS Automation Tooling Systems,"Cambridge, ON",73339.0,92863.0,2023-10-11
Senior Software Architect,Dejero Labs Inc.,"Waterloo, ON",97782.0,123813.0,2023-10-11
Senior Solution Architect (Hybrid Cloud),BMO Financial Group,Various locations,99502.0,125992.0,2023-10-11
Senior/Intermediate Unix/Linux Developer,BicDroid Inc.,"Waterloo, ON",74269.0,94042.0,2023-10-11
Master Data Management - Data/Process Analyst,opentext,"Waterloo, ON",86934.0,110077.0,2023-10-11
Sr. Systems Analyst - IAM,Open Text Corporation,"Waterloo, ON",73009.0,92446.0,2023-10-11
Control Systems Developer (B&R Automation Specialist),ATS Automation Tooling Systems,"Cambridge, ON",69842.0,88436.0,2023-10-11
"Lead Software Engineer, Operations",Sun Life,"Waterloo, ON",82000.0,135000.0,2023-10-11
Senior DevOps Engineer,ISG Search Inc,Various locations,98974.0,125323.0,2023-10-11
"Sr. Director, IT PMO",opentext,"Waterloo, ON",108651.0,137576.0,2023-10-11
Lead Privacy Analyst,opentext,"Waterloo, ON",76506.0,96874.0,2023-10-11
Senior Controls System Software Designer,ATS Automation Tooling Systems,"Cambridge, ON",71279.0,90255.0,2023-10-11
Sr. Software Developer- Short-term Contract,ApplyBoard,"Kitchener, ON",77458.0,98079.0,2023-10-11
Senior Simulation Developer,Clearpath Inc.,"Kitchener, ON",94378.0,119504.0,2023-10-11
Lead Technology Risk & Disaster Recovery Analyst(Workers Council),opentext,"Waterloo, ON",66057.0,83643.0,2023-10-11
CNC 5th Axis Machinist/Programmer,Novy Manufacturing Inc.,"Waterloo, ON",58240.0,,2023-10-11
Senior Software Developer,Magnet Forensics,"Waterloo, ON",92563.0,117205.0,2023-10-11
Engineering Communications Education Developer,University of Waterloo,"Waterloo, ON",74452.0,94273.0,2023-10-11
CNC Lathe Machinist/Programmer,Novy Manufacturing Inc.,"Waterloo, ON",58240.0,,2023-10-11
Health Records Tech Coder,Grand River Hospital,"Kitchener, ON",46065.0,58328.0,2023-10-11
Senior Industrial Simulation Developer,Clearpath Inc.,"Kitchener, ON",87699.0,111046.0,2023-10-11
Master Data Management - Data/Process Analyst,Open Text Corporation,"Waterloo, ON",86934.0,110077.0,2023-10-11
Temenos T24 Developer (Remote),HVN Solutions,"Waterloo, ON",106539.0,134902.0,2023-10-11
"Lead Developer/Team Lead - MS Stack (Dynamics, Power Platform)",Mayk Ideas,"Kitchener, ON",80581.0,102034.0,2023-10-11
Principal Security Compliance Analyst - Compliance Strategy,opentext,"Waterloo, ON",76187.0,96470.0,2023-10-11
Sr. Client Manager,Open Text Corporation,"Waterloo, ON",83619.0,105881.0,2023-10-11
Sr. Site Reliability Administrator,Open Text Corporation,"Waterloo, ON",97291.0,123192.0,2023-10-11
Business Development Representative,The Syscomm Group,"Waterloo, ON",50183.0,63543.0,2023-10-11
Software Developer,Ontario Health,Various locations,86598.0,109653.0,2023-10-11
Sr. Client Manager,opentext,"Waterloo, ON",83619.0,105881.0,2023-10-11
2024 Research Scientist at Perimeter Institute (CHORD radio telescope),Perimeter Institute for Theoretical Physics,"Waterloo, ON",95000.0,95000.0,2023-10-11
"Senior Team Lead, Software Development",Geotab,"Waterloo, ON",107422.0,136020.0,2023-10-11
Senior Perception Developer - Calibration and Sensors,Clearpath Inc.,"Kitchener, ON",99139.0,125532.0,2023-10-11
Lead Technology Risk & Disaster Recovery Analyst(Workers Council),Open Text Corporation,"Waterloo, ON",66057.0,83643.0,2023-10-11
Lead Privacy Analyst,Open Text Corporation,"Waterloo, ON",76506.0,96874.0,2023-10-11
Lead Systems Analyst,Open Text Corporation,"Waterloo, ON",92034.0,116535.0,2023-10-11
Sr. Site Reliability Administrator,opentext,"Waterloo, ON",97291.0,123192.0,2023-10-11
Sr. Principal Software Architect,Open Text Corporation,"Waterloo, ON",111782.0,141540.0,2023-10-11
Senior ASP.NET Application Developer,RKD Web Studios,"Guelph, ON",72638.0,91976.0,2023-10-11
"Sr. Director, IT PMO",Open Text Corporation,"Waterloo, ON",108651.0,137576.0,2023-10-11
Lead Software Engineer,Sun Life,"Waterloo, ON",82000.0,135000.0,2023-10-11
Senior Monitoring Specialist (Sitescope),Open Text Corporation,"Waterloo, ON",77886.0,98621.0,2023-10-11
Senior Cloud Security Operations Engineer - Remote,Revvity,"Guelph, ON",118613.0,150190.0,2023-10-11
Job Developer/Employment Counsellor,2nd Chance Employment Counselling,"Guelph, ON",,,2023-10-11
Sr. Principal Software Architect,opentext,"Waterloo, ON",111782.0,141540.0,2023-10-11
Senior Mobile Developer,Sun Life,"Waterloo, ON",82000.0,135000.0,2023-10-11
"Senior .Net Full Stack Developer (onsite Cambridge, ON)",VectorVue,"Kitchener, ON",,,2023-10-11
FPGA Developer,Christie Digital Systems Inc.,"Kitchener, ON",82333.0,104252.0,2023-10-11
Principal Security Compliance Analyst - Compliance Strategy,Open Text Corporation,"Waterloo, ON",76187.0,96470.0,2023-10-11
Principal Network Specialist,Open Text Corporation,"Waterloo, ON",76996.0,97494.0,2023-10-11
Sr. Software Developer,Open Text Corporation,"Waterloo, ON",95129.0,120454.0,2023-10-11
Lead Network Administrator,Open Text Corporation,"Waterloo, ON",91271.0,115569.0,2023-10-11
Principal GCP Cloud Solutions Architect,opentext,"Waterloo, ON",74417.0,94228.0,2023-10-11
CNC Programmer/Setter/Operator,Trited Innovation Inc-Cambridge - ONTARIO,"Guelph, ON",45760.0,,2023-10-11
"Educational Developer, Indigenous Knowledges",University of Waterloo,"Waterloo, ON",70507.0,89278.0,2023-10-11
Principal Network Specialist,opentext,"Waterloo, ON",76996.0,97494.0,2023-10-11
Senior Test Automation Developer,LogiSense Corporation,"Kitchener, ON",106510.0,134865.0,2023-10-11
Principal GCP Cloud Solutions Architect,Open Text Corporation,"Waterloo, ON",74417.0,94228.0,2023-10-11
Lead Product Manager (IoT),opentext,"Waterloo, ON",97948.0,124024.0,2023-10-11
Lead Site Reliability Engineer,opentext,"Waterloo, ON",99945.0,126552.0,2023-10-11
Senior Software Engineer in Test,Magnet Forensics,"Waterloo, ON",74802.0,94716.0,2023-10-11
Lead Product Manager (IoT),Open Text Corporation,"Waterloo, ON",97948.0,124024.0,2023-10-11
Sr. Systems Analyst - uCMDB,opentext,"Waterloo, ON",75888.0,96091.0,2023-10-11
Lead Site Reliability Engineer,Open Text Corporation,"Waterloo, ON",99945.0,126552.0,2023-10-11
"Sr. Manager, Business Processes - Financial Analysis",Open Text Corporation,"Waterloo, ON",98049.0,124153.0,2023-10-11
Principal IT Software Engineer,opentext,"Waterloo, ON",90589.0,114706.0,2023-10-11
Client Director,Open Text Corporation,"Waterloo, ON",97850.0,123900.0,2023-10-11
Client Director,opentext,"Waterloo, ON",97850.0,123900.0,2023-10-11
Infrastructure Cloud Architect,ApplyBoard,"Kitchener, ON",108484.0,137365.0,2023-10-11
Lead Systems Analyst,opentext,"Waterloo, ON",92034.0,116535.0,2023-10-11
"Senior Software Engineer, Mobile (Android) - Remote/Hybrid",IMS,"Waterloo, ON",93765.0,118728.0,2023-10-11
"Sr. Manager, Business Processes - Financial Analysis",opentext,"Waterloo, ON",98049.0,124153.0,2023-10-11
"Senior React Native Engineer - Afterpay, Cash App",Cash App,"Waterloo, ON",139063.0,176085.0,2023-10-11
"Sr. Manager, SAP Finance Applications",opentext,"Waterloo, ON",87742.0,111102.0,2023-10-11
"Sr. Manager, SAP Finance Applications",Open Text Corporation,"Waterloo, ON",87742.0,111102.0,2023-10-11
"Senior Cloud Security Engineer- Remote, Ontario",Smile DH,"Kitchener, ON",129190.0,163583.0,2023-10-11
Sr. ITSM Analyst - SMAX,Open Text Corporation,"Waterloo, ON",66904.0,84716.0,2023-10-11
Account Development Executive,opentext,"Waterloo, ON",86648.0,109716.0,2023-10-11
Senior Monitoring Specialist (Sitescope),opentext,"Waterloo, ON",77886.0,98621.0,2023-10-11
Account Development Executive,Open Text Corporation,"Waterloo, ON",86648.0,109716.0,2023-10-11
Sr. ITSM Analyst - SMAX,opentext,"Waterloo, ON",66904.0,84716.0,2023-10-11
Sr. Systems Analyst - uCMDB,Open Text Corporation,"Waterloo, ON",75888.0,96091.0,2023-10-11
Lead Product Manager,Open Text Corporation,"Waterloo, ON",97948.0,124024.0,2023-10-11
Lead Product Manager,opentext,"Waterloo, ON",97948.0,124024.0,2023-10-11
23-101 Full Stack Developer,Raise,Various locations,88707.0,112323.0,2023-10-11
